"	date",id_station,id_parameter,value,unit
09/10/19,NEZ,SO2,1,1
09/10/19,PED,SO2,1,1
09/10/19,SFE,SO2,1,1
09/10/19,TAH,SO2,1,1
09/10/19,TLI,SO2,2,1
09/10/19,UAX,SO2,1,1
09/10/19,UIZ,SO2,1,1
09/10/19,VIF,SO2,1,1
09/10/19,XAL,SO2,1,1
09/10/19,CCA,SO2,2,1
09/10/19,MGH,SO2,1,1
09/10/19,AJM,SO2,1,1
09/10/19,MPA,SO2,1,1
09/10/19,BJU,SO2,2,1
09/10/19,FAR,SO2,1,1
09/10/19,SAC,SO2,1,1
10/10/19,ATI,SO2,3,1
10/10/19,CAM,SO2,4,1
10/10/19,MON,SO2,2,1
10/10/19,CUA,SO2,4,1
10/10/19,CUT,SO2,10,1
10/10/19,FAC,SO2,4,1
10/10/19,LLA,SO2,2,1
10/10/19,LPR,SO2,2,1
10/10/19,NEZ,SO2,2,1
10/10/19,PED,SO2,2,1
10/10/19,SFE,SO2,4,1
10/10/19,TAH,SO2,1,1
10/10/19,TLA,SO2,8,1
10/10/19,TLI,SO2,14,1
10/10/19,UAX,SO2,2,1
10/10/19,UIZ,SO2,2,1
10/10/19,VIF,SO2,2,1
10/10/19,XAL,SO2,3,1
10/10/19,CCA,SO2,5,1
10/10/19,MGH,SO2,3,1
10/10/19,AJM,SO2,5,1
10/10/19,MPA,SO2,1,1
10/10/19,FAR,SO2,2,1
10/10/19,SAC,SO2,1,1
11/10/19,ATI,SO2,2,1
11/10/19,CAM,SO2,2,1
11/10/19,MON,SO2,2,1
11/10/19,CUA,SO2,2,1
11/10/19,CUT,SO2,3,1
11/10/19,FAC,SO2,3,1
11/10/19,HGM,SO2,3,1
11/10/19,IZT,SO2,2,1
11/10/19,LLA,SO2,2,1
11/10/19,LPR,SO2,1,1
11/10/19,MER,SO2,2,1
11/10/19,NEZ,SO2,2,1
11/10/19,PED,SO2,1,1
11/10/19,SFE,SO2,2,1
11/10/19,TAH,SO2,1,1
11/10/19,TLA,SO2,4,1
11/10/19,TLI,SO2,5,1
11/10/19,UIZ,SO2,2,1
11/10/19,VIF,SO2,3,1
11/10/19,XAL,SO2,2,1
11/10/19,CCA,SO2,2,1
11/10/19,MGH,SO2,2,1
11/10/19,AJM,SO2,1,1
11/10/19,MPA,SO2,1,1
11/10/19,FAR,SO2,1,1
11/10/19,SAC,SO2,1,1
12/10/19,ATI,SO2,1,1
12/10/19,CAM,SO2,1,1
12/10/19,MON,SO2,1,1
12/10/19,CUA,SO2,1,1
12/10/19,CUT,SO2,1,1
12/10/19,FAC,SO2,2,1
12/10/19,HGM,SO2,2,1
12/10/19,LLA,SO2,0,1
12/10/19,LPR,SO2,0,1
12/10/19,MER,SO2,1,1
12/10/19,NEZ,SO2,1,1
12/10/19,PED,SO2,0,1
12/10/19,SFE,SO2,1,1
12/10/19,TAH,SO2,1,1
12/10/19,TLA,SO2,2,1
12/10/19,TLI,SO2,2,1
12/10/19,UIZ,SO2,1,1
12/10/19,VIF,SO2,0,1
12/10/19,XAL,SO2,1,1
12/10/19,CCA,SO2,2,1
12/10/19,MGH,SO2,1,1
12/10/19,AJM,SO2,1,1
12/10/19,MPA,SO2,1,1
12/10/19,FAR,SO2,0,1
12/10/19,SAC,SO2,1,1
13/10/19,ATI,SO2,4,1
13/10/19,CAM,SO2,5,1
13/10/19,MON,SO2,1,1
13/10/19,CUA,SO2,3,1
13/10/19,CUT,SO2,2,1
13/10/19,FAC,SO2,7,1
13/10/19,HGM,SO2,7,1
13/10/19,IZT,SO2,4,1
13/10/19,LLA,SO2,2,1
13/10/19,LPR,SO2,1,1
13/10/19,MER,SO2,4,1
13/10/19,NEZ,SO2,4,1
13/10/19,PED,SO2,2,1
13/10/19,TAH,SO2,2,1
13/10/19,TLA,SO2,8,1
13/10/19,TLI,SO2,12,1
13/10/19,UIZ,SO2,5,1
13/10/19,VIF,SO2,5,1
13/10/19,XAL,SO2,2,1
13/10/19,CCA,SO2,5,1
13/10/19,MGH,SO2,5,1
13/10/19,AJM,SO2,2,1
13/10/19,MPA,SO2,1,1
13/10/19,FAR,SO2,3,1
13/10/19,SAC,SO2,3,1
14/10/19,ATI,SO2,3,1
14/10/19,CAM,SO2,5,1
14/10/19,MON,SO2,2,1
14/10/19,CUA,SO2,3,1
14/10/19,CUT,SO2,3,1
14/10/19,FAC,SO2,5,1
14/10/19,HGM,SO2,9,1
14/10/19,IZT,SO2,7,1
14/10/19,LLA,SO2,4,1
14/10/19,LPR,SO2,1,1
14/10/19,MER,SO2,6,1
14/10/19,PED,SO2,2,1
14/10/19,TAH,SO2,2,1
14/10/19,TLA,SO2,12,1
14/10/19,TLI,SO2,21,1
14/10/19,UIZ,SO2,7,1
14/10/19,VIF,SO2,11,1
14/10/19,XAL,SO2,3,1
14/10/19,CCA,SO2,4,1
14/10/19,MGH,SO2,4,1
14/10/19,AJM,SO2,3,1
14/10/19,MPA,SO2,2,1
14/10/19,FAR,SO2,6,1
14/10/19,SAC,SO2,6,1
15/10/19,ATI,SO2,8,1
15/10/19,CAM,SO2,9,1
15/10/19,MON,SO2,4,1
15/10/19,CUA,SO2,8,1
15/10/19,CUT,SO2,7,1
15/10/19,FAC,SO2,12,1
15/10/19,HGM,SO2,13,1
15/10/19,IZT,SO2,10,1
15/10/19,LLA,SO2,6,1
15/10/19,LPR,SO2,2,1
15/10/19,MER,SO2,7,1
15/10/19,PED,SO2,5,1
15/10/19,SFE,SO2,6,1
15/10/19,TAH,SO2,7,1
15/10/19,TLA,SO2,18,1
15/10/19,TLI,SO2,18,1
15/10/19,UIZ,SO2,9,1
15/10/19,VIF,SO2,17,1
15/10/19,XAL,SO2,5,1
15/10/19,CCA,SO2,9,1
15/10/19,MGH,SO2,10,1
15/10/19,AJM,SO2,5,1
15/10/19,MPA,SO2,6,1
15/10/19,SAC,SO2,8,1
16/10/19,CAM,SO2,6,1
16/10/19,MON,SO2,1,1
16/10/19,CUA,SO2,3,1
16/10/19,FAC,SO2,5,1
16/10/19,HGM,SO2,9,1
16/10/19,IZT,SO2,7,1
16/10/19,LLA,SO2,2,1
16/10/19,LPR,SO2,1,1
16/10/19,MER,SO2,7,1
16/10/19,NEZ,SO2,5,1
16/10/19,PED,SO2,3,1
16/10/19,SFE,SO2,3,1
16/10/19,TAH,SO2,4,1
16/10/19,TLA,SO2,10,1
16/10/19,TLI,SO2,6,1
16/10/19,UIZ,SO2,7,1
16/10/19,VIF,SO2,4,1
16/10/19,XAL,SO2,2,1
16/10/19,CCA,SO2,6,1
16/10/19,MGH,SO2,6,1
16/10/19,MPA,SO2,3,1
16/10/19,SAC,SO2,4,1
17/10/19,ATI,SO2,1,1
17/10/19,CAM,SO2,1,1
17/10/19,MON,SO2,1,1
17/10/19,CUA,SO2,1,1
17/10/19,CUT,SO2,1,1
17/10/19,FAC,SO2,1,1
17/10/19,HGM,SO2,1,1
17/10/19,IZT,SO2,1,1
17/10/19,LLA,SO2,0,1
17/10/19,LPR,SO2,1,1
17/10/19,MER,SO2,1,1
17/10/19,NEZ,SO2,0,1
17/10/19,PED,SO2,1,1
17/10/19,SFE,SO2,0,1
17/10/19,TAH,SO2,0,1
17/10/19,TLA,SO2,2,1
17/10/19,TLI,SO2,2,1
17/10/19,UIZ,SO2,2,1
17/10/19,VIF,SO2,0,1
17/10/19,XAL,SO2,1,1
17/10/19,CCA,SO2,1,1
17/10/19,MGH,SO2,1,1
17/10/19,AJM,SO2,0,1
17/10/19,MPA,SO2,1,1
17/10/19,FAR,SO2,1,1
17/10/19,SAC,SO2,1,1
18/10/19,ATI,SO2,1,1
18/10/19,CAM,SO2,1,1
18/10/19,MON,SO2,1,1
18/10/19,CUA,SO2,1,1
18/10/19,CUT,SO2,1,1
18/10/19,FAC,SO2,2,1
18/10/19,HGM,SO2,1,1
18/10/19,IZT,SO2,1,1
18/10/19,LLA,SO2,0,1
18/10/19,LPR,SO2,1,1
18/10/19,MER,SO2,1,1
18/10/19,NEZ,SO2,0,1
18/10/19,PED,SO2,1,1
18/10/19,SFE,SO2,1,1
18/10/19,TAH,SO2,0,1
18/10/19,TLA,SO2,2,1
18/10/19,TLI,SO2,3,1
18/10/19,UIZ,SO2,1,1
18/10/19,VIF,SO2,1,1
18/10/19,XAL,SO2,1,1
18/10/19,CCA,SO2,1,1
18/10/19,MGH,SO2,1,1
18/10/19,AJM,SO2,1,1
18/10/19,MPA,SO2,0,1
18/10/19,FAR,SO2,1,1
18/10/19,SAC,SO2,1,1
19/10/19,ATI,SO2,1,1
19/10/19,CAM,SO2,1,1
19/10/19,MON,SO2,1,1
19/10/19,CUA,SO2,1,1
19/10/19,CUT,SO2,2,1
19/10/19,FAC,SO2,2,1
19/10/19,HGM,SO2,1,1
19/10/19,IZT,SO2,1,1
19/10/19,LLA,SO2,0,1
19/10/19,LPR,SO2,1,1
19/10/19,MER,SO2,1,1
19/10/19,NEZ,SO2,0,1
19/10/19,PED,SO2,1,1
19/10/19,SFE,SO2,1,1
19/10/19,TAH,SO2,0,1
19/10/19,TLA,SO2,3,1
19/10/19,TLI,SO2,6,1
19/10/19,UIZ,SO2,1,1
19/10/19,VIF,SO2,3,1
19/10/19,XAL,SO2,1,1
19/10/19,CCA,SO2,1,1
19/10/19,MGH,SO2,1,1
19/10/19,AJM,SO2,1,1
19/10/19,MPA,SO2,1,1
19/10/19,FAR,SO2,1,1
19/10/19,SAC,SO2,1,1
20/10/19,ATI,SO2,1,1
20/10/19,CAM,SO2,1,1
20/10/19,MON,SO2,1,1
20/10/19,CUA,SO2,1,1
20/10/19,CUT,SO2,1,1
20/10/19,FAC,SO2,1,1
20/10/19,HGM,SO2,2,1
20/10/19,IZT,SO2,1,1
20/10/19,LLA,SO2,0,1
20/10/19,LPR,SO2,1,1
20/10/19,MER,SO2,1,1
20/10/19,NEZ,SO2,0,1
20/10/19,PED,SO2,1,1
20/10/19,SFE,SO2,0,1
20/10/19,TAH,SO2,0,1
20/10/19,TLA,SO2,2,1
20/10/19,TLI,SO2,5,1
20/10/19,UIZ,SO2,1,1
20/10/19,VIF,SO2,1,1
20/10/19,XAL,SO2,1,1
20/10/19,CCA,SO2,1,1
20/10/19,MGH,SO2,1,1
20/10/19,AJM,SO2,0,1
20/10/19,MPA,SO2,0,1
20/10/19,FAR,SO2,1,1
20/10/19,SAC,SO2,0,1
21/10/19,ATI,SO2,1,1
21/10/19,CAM,SO2,1,1
21/10/19,MON,SO2,0,1
21/10/19,CUA,SO2,1,1
21/10/19,CUT,SO2,2,1
21/10/19,FAC,SO2,2,1
21/10/19,HGM,SO2,2,1
21/10/19,IZT,SO2,1,1
21/10/19,LPR,SO2,1,1
21/10/19,MER,SO2,1,1
21/10/19,NEZ,SO2,0,1
21/10/19,PED,SO2,1,1
21/10/19,SFE,SO2,1,1
21/10/19,TAH,SO2,0,1
21/10/19,TLA,SO2,2,1
21/10/19,TLI,SO2,3,1
21/10/19,UIZ,SO2,1,1
21/10/19,VIF,SO2,3,1
21/10/19,XAL,SO2,2,1
21/10/19,CCA,SO2,1,1
21/10/19,MGH,SO2,1,1
21/10/19,AJM,SO2,1,1
21/10/19,MPA,SO2,0,1
21/10/19,FAR,SO2,1,1
21/10/19,SAC,SO2,0,1
22/10/19,ATI,SO2,2,1
22/10/19,CAM,SO2,2,1
22/10/19,MON,SO2,1,1
22/10/19,CUA,SO2,4,1
22/10/19,CUT,SO2,2,1
22/10/19,FAC,SO2,3,1
22/10/19,HGM,SO2,3,1
22/10/19,IZT,SO2,2,1
22/10/19,LLA,SO2,1,1
22/10/19,LPR,SO2,1,1
22/10/19,MER,SO2,3,1
22/10/19,NEZ,SO2,1,1
22/10/19,PED,SO2,2,1
22/10/19,SFE,SO2,4,1
22/10/19,TLA,SO2,4,1
22/10/19,UIZ,SO2,3,1
22/10/19,VIF,SO2,1,1
22/10/19,XAL,SO2,2,1
22/10/19,CCA,SO2,3,1
22/10/19,MGH,SO2,2,1
22/10/19,AJM,SO2,2,1
22/10/19,FAR,SO2,1,1
22/10/19,SAC,SO2,1,1
23/10/19,ATI,SO2,4,1
23/10/19,CAM,SO2,6,1
23/10/19,CUA,SO2,2,1
23/10/19,CUT,SO2,8,1
23/10/19,FAC,SO2,4,1
23/10/19,HGM,SO2,5,1
23/10/19,IZT,SO2,3,1
23/10/19,LLA,SO2,4,1
23/10/19,LPR,SO2,1,1
23/10/19,MER,SO2,4,1
23/10/19,NEZ,SO2,3,1
23/10/19,PED,SO2,2,1
23/10/19,SFE,SO2,2,1
23/10/19,TAH,SO2,1,1
23/10/19,TLA,SO2,8,1
23/10/19,TLI,SO2,10,1
23/10/19,UIZ,SO2,4,1
23/10/19,VIF,SO2,11,1
23/10/19,XAL,SO2,2,1
23/10/19,CCA,SO2,3,1
23/10/19,MGH,SO2,3,1
23/10/19,AJM,SO2,2,1
23/10/19,MPA,SO2,1,1
23/10/19,FAR,SO2,5,1
23/10/19,SAC,SO2,2,1
24/10/19,ATI,SO2,1,1
24/10/19,CAM,SO2,2,1
24/10/19,MON,SO2,1,1
24/10/19,CUA,SO2,1,1
24/10/19,CUT,SO2,3,1
24/10/19,FAC,SO2,2,1
24/10/19,HGM,SO2,3,1
24/10/19,IZT,SO2,2,1
24/10/19,LLA,SO2,2,1
24/10/19,LPR,SO2,1,1
24/10/19,MER,SO2,2,1
24/10/19,NEZ,SO2,2,1
24/10/19,PED,SO2,1,1
24/10/19,SFE,SO2,1,1
24/10/19,TAH,SO2,1,1
24/10/19,TLA,SO2,3,1
24/10/19,TLI,SO2,3,1
24/10/19,UIZ,SO2,2,1
24/10/19,VIF,SO2,2,1
24/10/19,XAL,SO2,2,1
24/10/19,CCA,SO2,1,1
24/10/19,MGH,SO2,1,1
24/10/19,AJM,SO2,1,1
24/10/19,MPA,SO2,1,1
24/10/19,FAR,SO2,2,1
24/10/19,SAC,SO2,1,1
25/10/19,ATI,SO2,5,1
25/10/19,CAM,SO2,5,1
25/10/19,MON,SO2,2,1
25/10/19,CUA,SO2,3,1
25/10/19,CUT,SO2,5,1
25/10/19,FAC,SO2,6,1
25/10/19,HGM,SO2,8,1
25/10/19,IZT,SO2,5,1
25/10/19,LLA,SO2,3,1
25/10/19,LPR,SO2,1,1
25/10/19,MER,SO2,2,1
25/10/19,NEZ,SO2,4,1
25/10/19,PED,SO2,3,1
25/10/19,SFE,SO2,3,1
25/10/19,TAH,SO2,1,1
25/10/19,TLA,SO2,8,1
25/10/19,TLI,SO2,8,1
25/10/19,UIZ,SO2,4,1
25/10/19,VIF,SO2,8,1
25/10/19,XAL,SO2,3,1
25/10/19,CCA,SO2,4,1
25/10/19,MGH,SO2,3,1
25/10/19,AJM,SO2,3,1
25/10/19,MPA,SO2,1,1
25/10/19,FAR,SO2,4,1
25/10/19,SAC,SO2,3,1
26/10/19,ATI,SO2,1,1
26/10/19,CAM,SO2,1,1
26/10/19,MON,SO2,1,1
26/10/19,CUA,SO2,1,1
26/10/19,CUT,SO2,2,1
26/10/19,FAC,SO2,1,1
26/10/19,HGM,SO2,2,1
26/10/19,IZT,SO2,1,1
26/10/19,LLA,SO2,1,1
26/10/19,LPR,SO2,1,1
26/10/19,MER,SO2,1,1
26/10/19,NEZ,SO2,1,1
26/10/19,PED,SO2,1,1
26/10/19,SFE,SO2,1,1
26/10/19,TAH,SO2,1,1
26/10/19,TLA,SO2,2,1
26/10/19,TLI,SO2,2,1
26/10/19,UIZ,SO2,2,1
26/10/19,VIF,SO2,2,1
26/10/19,XAL,SO2,1,1
26/10/19,CCA,SO2,1,1
26/10/19,MGH,SO2,1,1
26/10/19,AJM,SO2,1,1
26/10/19,MPA,SO2,1,1
26/10/19,FAR,SO2,1,1
26/10/19,SAC,SO2,1,1
27/10/19,ATI,SO2,4,1
27/10/19,CAM,SO2,3,1
27/10/19,MON,SO2,2,1
27/10/19,CUA,SO2,3,1
27/10/19,CUT,SO2,3,1
27/10/19,FAC,SO2,4,1
27/10/19,HGM,SO2,4,1
27/10/19,IZT,SO2,3,1
27/10/19,LLA,SO2,2,1
27/10/19,LPR,SO2,1,1
27/10/19,MER,SO2,3,1
27/10/19,NEZ,SO2,3,1
27/10/19,PED,SO2,2,1
27/10/19,SFE,SO2,2,1
27/10/19,TLA,SO2,5,1
27/10/19,TLI,SO2,5,1
27/10/19,UIZ,SO2,3,1
27/10/19,VIF,SO2,3,1
27/10/19,XAL,SO2,2,1
27/10/19,CCA,SO2,3,1
27/10/19,MGH,SO2,2,1
27/10/19,AJM,SO2,3,1
27/10/19,MPA,SO2,2,1
27/10/19,FAR,SO2,4,1
27/10/19,SAC,SO2,2,1
28/10/19,CAM,SO2,2,1
28/10/19,MON,SO2,1,1
28/10/19,CUA,SO2,2,1
28/10/19,CUT,SO2,2,1
28/10/19,FAC,SO2,2,1
28/10/19,HGM,SO2,2,1
28/10/19,IZT,SO2,2,1
28/10/19,LLA,SO2,1,1
28/10/19,LPR,SO2,1,1
28/10/19,MER,SO2,2,1
28/10/19,NEZ,SO2,2,1
28/10/19,PED,SO2,1,1
28/10/19,SFE,SO2,2,1
28/10/19,TLA,SO2,3,1
28/10/19,TLI,SO2,3,1
28/10/19,UIZ,SO2,2,1
28/10/19,VIF,SO2,1,1
28/10/19,XAL,SO2,3,1
28/10/19,CCA,SO2,2,1
28/10/19,MGH,SO2,2,1
28/10/19,AJM,SO2,2,1
28/10/19,MPA,SO2,1,1
28/10/19,SAC,SO2,2,1
29/10/19,ATI,SO2,1,1
29/10/19,CAM,SO2,2,1
29/10/19,MON,SO2,1,1
29/10/19,CUA,SO2,1,1
29/10/19,CUT,SO2,2,1
29/10/19,FAC,SO2,2,1
29/10/19,HGM,SO2,3,1
29/10/19,IZT,SO2,2,1
29/10/19,LLA,SO2,1,1
29/10/19,LPR,SO2,1,1
29/10/19,MER,SO2,2,1
29/10/19,NEZ,SO2,1,1
29/10/19,PED,SO2,1,1
29/10/19,SFE,SO2,1,1
29/10/19,TLA,SO2,2,1
29/10/19,TLI,SO2,2,1
29/10/19,UIZ,SO2,2,1
29/10/19,VIF,SO2,1,1
29/10/19,XAL,SO2,2,1
29/10/19,CCA,SO2,1,1
29/10/19,MGH,SO2,1,1
29/10/19,AJM,SO2,1,1
29/10/19,MPA,SO2,1,1
29/10/19,FAR,SO2,2,1
29/10/19,SAC,SO2,1,1
30/10/19,ATI,SO2,1,1
30/10/19,CAM,SO2,1,1
30/10/19,MON,SO2,1,1
30/10/19,CUA,SO2,1,1
30/10/19,CUT,SO2,5,1
30/10/19,FAC,SO2,2,1
30/10/19,HGM,SO2,2,1
30/10/19,IZT,SO2,1,1
30/10/19,LLA,SO2,1,1
30/10/19,LPR,SO2,1,1
30/10/19,MER,SO2,1,1
30/10/19,NEZ,SO2,1,1
30/10/19,PED,SO2,1,1
30/10/19,SFE,SO2,1,1
30/10/19,TLA,SO2,2,1
30/10/19,TLI,SO2,3,1
30/10/19,UIZ,SO2,2,1
30/10/19,VIF,SO2,2,1
30/10/19,XAL,SO2,2,1
30/10/19,CCA,SO2,1,1
30/10/19,MGH,SO2,1,1
30/10/19,AJM,SO2,1,1
30/10/19,FAR,SO2,2,1
30/10/19,SAC,SO2,1,1
31/10/19,ATI,SO2,1,1
31/10/19,CAM,SO2,1,1
31/10/19,MON,SO2,1,1
31/10/19,CUA,SO2,2,1
31/10/19,CUT,SO2,1,1
31/10/19,FAC,SO2,2,1
31/10/19,HGM,SO2,2,1
31/10/19,IZT,SO2,1,1
31/10/19,LLA,SO2,0,1
31/10/19,LPR,SO2,1,1
31/10/19,MER,SO2,1,1
31/10/19,NEZ,SO2,1,1
31/10/19,PED,SO2,1,1
31/10/19,SFE,SO2,2,1
31/10/19,TLA,SO2,2,1
31/10/19,TLI,SO2,2,1
31/10/19,UIZ,SO2,2,1
31/10/19,VIF,SO2,1,1
31/10/19,XAL,SO2,1,1
31/10/19,CCA,SO2,2,1
31/10/19,MGH,SO2,1,1
31/10/19,AJM,SO2,2,1
31/10/19,FAR,SO2,1,1
31/10/19,SAC,SO2,1,1
01/11/19,ATI,SO2,5,1
01/11/19,CAM,SO2,5,1
01/11/19,MON,SO2,1,1
01/11/19,CUA,SO2,5,1
01/11/19,CUT,SO2,21,1
01/11/19,FAC,SO2,8,1
01/11/19,HGM,SO2,8,1
01/11/19,IZT,SO2,4,1
01/11/19,LLA,SO2,2,1
01/11/19,LPR,SO2,1,1
01/11/19,MER,SO2,3,1
01/11/19,NEZ,SO2,2,1
01/11/19,PED,SO2,4,1
01/11/19,SFE,SO2,4,1
01/11/19,TLA,SO2,10,1
01/11/19,TLI,SO2,14,1
01/11/19,UIZ,SO2,2,1
01/11/19,VIF,SO2,15,1
01/11/19,XAL,SO2,2,1
01/11/19,CCA,SO2,7,1
01/11/19,MGH,SO2,5,1
01/11/19,AJM,SO2,5,1
01/11/19,FAR,SO2,2,1
01/11/19,SAC,SO2,2,1
02/11/19,ATI,SO2,5,1
02/11/19,CAM,SO2,18,1
02/11/19,MON,SO2,5,1
02/11/19,CUA,SO2,7,1
02/11/19,CUT,SO2,20,1
02/11/19,FAC,SO2,7,1
02/11/19,HGM,SO2,22,1
02/11/19,IZT,SO2,16,1
02/11/19,LLA,SO2,9,1
02/11/19,LPR,SO2,1,1
02/11/19,MER,SO2,13,1
02/11/19,NEZ,SO2,14,1
02/11/19,PED,SO2,7,1
02/11/19,SFE,SO2,6,1
02/11/19,TLA,SO2,27,1
02/11/19,TLI,SO2,33,1
02/11/19,UIZ,SO2,12,1
02/11/19,VIF,SO2,33,1
02/11/19,XAL,SO2,6,1
02/11/19,CCA,SO2,12,1
02/11/19,MGH,SO2,8,1
02/11/19,FAR,SO2,16,1
02/11/19,SAC,SO2,7,1
03/11/19,ATI,SO2,4,1
03/11/19,CAM,SO2,5,1
03/11/19,MON,SO2,2,1
03/11/19,CUA,SO2,1,1
03/11/19,CUT,SO2,14,1
03/11/19,FAC,SO2,4,1
03/11/19,HGM,SO2,4,1
03/11/19,IZT,SO2,2,1
03/11/19,LLA,SO2,4,1
03/11/19,LPR,SO2,1,1
03/11/19,MER,SO2,3,1
03/11/19,NEZ,SO2,2,1
03/11/19,PED,SO2,1,1
03/11/19,SFE,SO2,2,1
03/11/19,TLA,SO2,8,1
03/11/19,TLI,SO2,12,1
03/11/19,UIZ,SO2,2,1
03/11/19,VIF,SO2,13,1
03/11/19,XAL,SO2,2,1
03/11/19,CCA,SO2,2,1
03/11/19,MGH,SO2,2,1
03/11/19,AJM,SO2,1,1
03/11/19,MPA,SO2,1,1
03/11/19,SAC,SO2,1,1
04/11/19,ATI,SO2,4,1
04/11/19,CAM,SO2,3,1
04/11/19,MON,SO2,1,1
04/11/19,CUA,SO2,2,1
04/11/19,CUT,SO2,6,1
04/11/19,FAC,SO2,3,1
04/11/19,HGM,SO2,4,1
04/11/19,IZT,SO2,2,1
04/11/19,LLA,SO2,2,1
04/11/19,LPR,SO2,1,1
04/11/19,MER,SO2,3,1
04/11/19,NEZ,SO2,2,1
04/11/19,PED,SO2,2,1
04/11/19,SFE,SO2,2,1
04/11/19,TLA,SO2,5,1
04/11/19,TLI,SO2,5,1
04/11/19,VIF,SO2,4,1
04/11/19,XAL,SO2,3,1
04/11/19,CCA,SO2,2,1
04/11/19,MGH,SO2,3,1
04/11/19,AJM,SO2,2,1
04/11/19,MPA,SO2,2,1
04/11/19,SAC,SO2,1,1
05/11/19,ATI,SO2,8,1
05/11/19,CAM,SO2,4,1
05/11/19,MON,SO2,1,1
05/11/19,CUA,SO2,2,1
05/11/19,CUT,SO2,4,1
05/11/19,FAC,SO2,4,1
05/11/19,HGM,SO2,3,1
05/11/19,IZT,SO2,3,1
05/11/19,LLA,SO2,2,1
05/11/19,LPR,SO2,2,1
05/11/19,MER,SO2,3,1
05/11/19,NEZ,SO2,2,1
05/11/19,PED,SO2,2,1
05/11/19,SFE,SO2,2,1
05/11/19,TLA,SO2,7,1
05/11/19,TLI,SO2,6,1
05/11/19,VIF,SO2,2,1
05/11/19,XAL,SO2,3,1
05/11/19,CCA,SO2,2,1
05/11/19,MGH,SO2,3,1
05/11/19,AJM,SO2,2,1
05/11/19,MPA,SO2,2,1
05/11/19,FAR,SO2,3,1
05/11/19,SAC,SO2,2,1
06/11/19,ATI,SO2,5,1
06/11/19,CAM,SO2,4,1
06/11/19,MON,SO2,1,1
06/11/19,CUA,SO2,5,1
06/11/19,CUT,SO2,3,1
06/11/19,FAC,SO2,8,1
06/11/19,HGM,SO2,5,1
06/11/19,IZT,SO2,3,1
06/11/19,LLA,SO2,2,1
06/11/19,LPR,SO2,1,1
06/11/19,MER,SO2,3,1
06/11/19,NEZ,SO2,3,1
06/11/19,PED,SO2,2,1
06/11/19,SFE,SO2,5,1
06/11/19,TLA,SO2,7,1
06/11/19,TLI,SO2,7,1
06/11/19,VIF,SO2,6,1
06/11/19,XAL,SO2,2,1
06/11/19,CCA,SO2,4,1
06/11/19,MGH,SO2,3,1
06/11/19,AJM,SO2,4,1
06/11/19,MPA,SO2,2,1
06/11/19,FAR,SO2,3,1
06/11/19,SAC,SO2,2,1
07/11/19,ATI,SO2,6,1
07/11/19,CAM,SO2,9,1
07/11/19,MON,SO2,3,1
07/11/19,CUA,SO2,4,1
07/11/19,CUT,SO2,5,1
07/11/19,FAC,SO2,11,1
07/11/19,HGM,SO2,11,1
07/11/19,IZT,SO2,9,1
07/11/19,LLA,SO2,5,1
07/11/19,LPR,SO2,2,1
07/11/19,MER,SO2,8,1
07/11/19,NEZ,SO2,10,1
07/11/19,PED,SO2,4,1
07/11/19,SFE,SO2,4,1
07/11/19,TLA,SO2,12,1
07/11/19,TLI,SO2,13,1
07/11/19,VIF,SO2,15,1
07/11/19,XAL,SO2,4,1
07/11/19,CCA,SO2,8,1
07/11/19,MGH,SO2,6,1
07/11/19,AJM,SO2,4,1
07/11/19,MPA,SO2,3,1
07/11/19,FAR,SO2,7,1
07/11/19,SAC,SO2,10,1
08/11/19,ATI,SO2,4,1
08/11/19,CAM,SO2,6,1
08/11/19,MON,SO2,1,1
08/11/19,CUA,SO2,3,1
08/11/19,FAC,SO2,7,1
08/11/19,HGM,SO2,10,1
08/11/19,IZT,SO2,7,1
08/11/19,LLA,SO2,3,1
08/11/19,LPR,SO2,1,1
08/11/19,MER,SO2,4,1
08/11/19,NEZ,SO2,7,1
08/11/19,PED,SO2,2,1
08/11/19,TLA,SO2,9,1
08/11/19,TLI,SO2,9,1
08/11/19,VIF,SO2,12,1
08/11/19,XAL,SO2,2,1
08/11/19,CCA,SO2,5,1
08/11/19,MGH,SO2,5,1
08/11/19,AJM,SO2,3,1
08/11/19,MPA,SO2,3,1
08/11/19,FAR,SO2,4,1
08/11/19,SAC,SO2,4,1
09/11/19,ATI,SO2,6,1
09/11/19,CAM,SO2,4,1
09/11/19,MON,SO2,0,1
09/11/19,CUA,SO2,5,1
09/11/19,CUT,SO2,1,1
09/11/19,FAC,SO2,9,1
09/11/19,HGM,SO2,4,1
09/11/19,IZT,SO2,2,1
09/11/19,LLA,SO2,1,1
09/11/19,LPR,SO2,1,1
09/11/19,MER,SO2,1,1
09/11/19,NEZ,SO2,1,1
09/11/19,PED,SO2,3,1
09/11/19,SFE,SO2,5,1
09/11/19,TLA,SO2,6,1
09/11/19,TLI,SO2,2,1
09/11/19,VIF,SO2,2,1
09/11/19,XAL,SO2,1,1
09/11/19,CCA,SO2,6,1
09/11/19,MGH,SO2,5,1
09/11/19,AJM,SO2,4,1
09/11/19,MPA,SO2,2,1
09/11/19,FAR,SO2,0,1
09/11/19,SAC,SO2,1,1
10/11/19,ATI,SO2,4,1
10/11/19,CAM,SO2,7,1
10/11/19,MON,SO2,2,1
10/11/19,CUA,SO2,2,1
